video_url,author,comment,likes,time,clean_comment,sentiment
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@DynamicPhil84,"This does not bode well for future Mac Studios. These Studio price hikes mean that the next generation will start at these higher prices, so they are locked in for good.",0,8 hari yang lalu,does bode future mac studios studio price hikes mean generation start higher prices locked good,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@gz6x,"AI is like drug, big corporations give you cheap dose to hook you up with, then, you will pay whatever they demand.",1,8 hari yang lalu,ai like drug big corporations cheap dose hook pay demand,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@PocketAmbience,"This literally happened to me with an iPad pro in my apple bag at the online store. Left to get some toast and came back and it went up ~ $200 while still in the checkout bag. Incredible. Removed it, and went and bought it at Amazon which had the original price.",0,8 hari yang lalu,literally happened ipad pro apple bag online store left toast came went checkout bag incredible removed went bought amazon original price,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Fred_the_Head,Tim “Supply Chain” Cook failed to obtain optimized long term contracts to minimize price increases.,0,8 hari yang lalu,tim supply chain cook failed obtain optimized long term contracts minimize price increases,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@dead_on_departure,This single price increase before the start of July is equivalent to three price increases for three new models for the next three years.,0,8 hari yang lalu,single price increase start july equivalent price increases new models years,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@np1984CHM,"Boycott... that's the only way, I switch to android 2 years ago because I was fed up with apple ecosystem, the only thing I can't change is my macbook. I was thinking in getting back into the ecosystem after the new Siri, but nope... no way",0,8 hari yang lalu,boycott s way switch android years ago fed apple ecosystem thing t change macbook thinking getting ecosystem new siri nope way,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@PageMarker1,"M6 UltraBook $10,000!",0,8 hari yang lalu,m ultrabook,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Salah-h2n5g,i think even if the ai bubble burst this will be the normal prices because they like to increase not decreease just like what happend after 2020,0,8 hari yang lalu,think ai bubble burst normal prices like increase decreease just like happend,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@raoulcoZA,"Well ya know, a trillion dollar company has to somehow keep those profits in the billion dollar stratosphere...you want to maintain that $12.8 million Per Hour profit margin, it has to come from somewhere. Welcome to the machine",0,8 hari yang lalu,ya know trillion dollar company profits billion dollar stratosphere want maintain million hour profit margin come welcome machine,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@mabikas8216,Perhaps we should hold onto our Apple products for a bit longer before upgrading every time a new product is released. Maybe the demand will decrease as prices rise.,1,8 hari yang lalu,hold apple products bit longer upgrading time new product released maybe demand decrease prices rise,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@arthurpendragon1591,"This is Apple at its best screwing the customer for as much money as it can get, nothing new here! 😜",0,8 hari yang lalu (diedit),apple best screwing customer money new,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Lorain440,"It would be one thing if the new generation of products got price increases, but the fact that they raised all existing prices is a slap in the face. They are not a million dollar company, not a billion dollar company, they are a TRILLION dollar company. This should not have happened. Do not buy, that is the only way we can force these prices back down.",0,8 hari yang lalu,thing new generation products got price increases fact raised existing prices slap face million dollar company billion dollar company trillion dollar company happened buy way force prices,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@BlakeLeasure,I could have swore Apple forgot about the HomePod and HomePod mini 😭,0,8 hari yang lalu,swore apple forgot homepod homepod mini,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@XxBloggs,$100b profit and they do this. Shame on them.,1,8 hari yang lalu,b profit shame,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@tomvance1597,"Apple has gouged memory cost for years. My take is this is a reckoning. Apple, as we've known it has hit a wall. Time will tell.",0,8 hari yang lalu,apple gouged memory cost years reckoning apple ve known hit wall time tell,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@JamesR624,"Oh yay. ALL the influencer sites are quickly doing the ""IGNORE THE ECONOMY, TARRIFS, AND ""EXCURSION"". NO! THOSE DIDN'T DO IT! IT'S THE BIG BAG AI! Just IGNORE the complete lapse in logic of companies heavily pushing the exact thing that would cause them to increase prices and harm sales! NOPE! IGNORE THAT! BLINDLY HATE AI! AI BAD! RAH RAH RAH!"" thing just like the foreign entities (and domestic corporations that want to make sure you never host your own AI so you MUST use their consored ones) that's been pushing this narrative for the past several years, WNAT you to.",0,8 hari yang lalu (diedit),oh yay influencer sites quickly doing ignore economy tarrifs excursion didn t s big bag ai just ignore complete lapse logic companies heavily pushing exact thing cause increase prices harm sales nope ignore blindly hate ai ai bad rah rah rah thing just like foreign entities domestic corporations want make sure host ai use consored ones s pushing narrative past years wnat,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@avataros111,"They just need to cash in more trillions, since apple prices were always 3-5x.",0,8 hari yang lalu,just need cash trillions apple prices x,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@jeroenvkr7503,Huge increases. Luckily I'm not in the market to buy new stuff from Apple for the next 2 years or so. Im curious what the competition will do about these pricehikes.,0,8 hari yang lalu,huge increases luckily m market buy new stuff apple years im curious competition pricehikes,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@joohhn,wanted to buy the new upcoming apple tv... I guess thats not going to happen now...,0,8 hari yang lalu,wanted buy new upcoming apple tv guess thats going happen,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@superstrzsuperstrz30,It’s funny they pass it to customers and watch when we say fuck you and don’t eat the price and then what.,2,8 hari yang lalu,s funny pass customers watch say fuck don t eat price,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@rafaelpissurno6301,What about all the adjusts Trump forced in the international logistics because of taxes policies? My opinion is that Apple wants to “help” the exit of Trump by showing that by his command USA life costs increase a lot and they are right!!! Trump’s politics sucks.,0,8 hari yang lalu,adjusts trump forced international logistics taxes policies opinion apple wants help exit trump showing command usa life costs increase lot right trump s politics sucks,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@-Prestoned-,"They know that the people who are dumb enough to buy apple products, are dumb enough to keep paying",0,8 hari yang lalu,know people dumb buy apple products dumb paying,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@anthonyvallejo1537,Stop buying apple products,1,8 hari yang lalu,stop buying apple products,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@chrispatmore8944,"Sure it’s annoying. I was putting off upgrading my 7th gen iPad until a new model is inevitably announced later in the year. I might rethink that now, as I only use it as an ebook, and for streaming shows when I’m in bed. Not upgrading will definitely be better for the environment, but a small drop in the bucket considering the damage the AI server farms are doing, which is also the supposed cause of the price increase. Apple wants to push its latest AI, but it will need new machines for the consumer to run it, but those same consumers are going to be wary about upgrading due to the price hike. It’s a good thing Apple has a good reserve of cash because if the novelty of AI drops off when consumers realise what it’s going to actually cost them, we are going to choose apples (other foods are available) over Apple.",0,8 hari yang lalu,sure s annoying putting upgrading th gen ipad new model inevitably announced later year rethink use ebook streaming shows m bed upgrading definitely better environment small drop bucket considering damage ai server farms doing supposed cause price increase apple wants push latest ai need new machines consumer run consumers going wary upgrading price hike s good thing apple good reserve cash novelty ai drops consumers realise s going actually cost going choose apples foods available apple,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@princessadora,god theyre shooting themselves in the foot with this. if they want only rich people to buy their products they're going to severely deprive themselves of customers! 😒,0,8 hari yang lalu,god theyre shooting foot want rich people buy products going severely deprive customers,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@enthused7591,L O L Bold strategy!,0,8 hari yang lalu,l o l bold strategy,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@robertfrost1683,"Went out and upgraded my ipad pro yesterday when I heard about this.  Best Buy had the model that I wanted for $1,199 as opposed to the Apple store price of $1499. I saved $300.00 - I was planning to wait for next years M6 Pro.

$1,499 is insane for the Ipad Pro - this new one had better last me a long time.",1,8 hari yang lalu,went upgraded ipad pro yesterday heard best buy model wanted opposed apple store price saved planning wait years m pro insane ipad pro new better long time,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Skillthrive,Raising prices on refurbished items is just ridiculous if you're going to blame current component prices.,38,8 hari yang lalu,raising prices refurbished items just ridiculous going blame current component prices,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@MattTho24,Man… my M1 Pro is gonna last until M10 at this rate,2,8 hari yang lalu,man m pro gonna m rate,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@TheErraticGardener,"Question: When will Apple customers say enough?

Answer: Never. Please keep ripping me off.",0,8 hari yang lalu,question apple customers say answer ripping,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Koreanbiscuithead,Boycott all A.I and electronics for now,0,8 hari yang lalu,boycott electronics,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@MicheIIePucca,"In Canada, I paid $2,000 for my mac mini pro m4 24gb mem, 512gb  storage... now it is $2400 both prices include tax.   That is a diff of $20%..",1,8 hari yang lalu (diedit),canada paid mac mini pro m gb mem gb storage prices include tax diff,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@michaelbell75,The competition will get ready for new customers like me who just got a new Android phone and tablet rather than upgrading my 15 Pro and iPad mini. Oh and both Android devices cost half what I paid for the mini alone. Apple is going to lose a ton of loyal customers like me.,0,8 hari yang lalu,competition ready new customers like just got new android phone tablet upgrading pro ipad mini oh android devices cost half paid mini apple going lose ton loyal customers like,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@christopherpederson1021,Shady,0,8 hari yang lalu,shady,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@michaelbell75,Wrong. I just got a new Android phone and tablet rather than upgrading my 15 Pro and iPad mini. Both were half the price I paid for the Mini alone. Apple is going to lose a ton of loyal customers like me.,1,8 hari yang lalu,wrong just got new android phone tablet upgrading pro ipad mini half price paid mini apple going lose ton loyal customers like,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@frankrussi,It is not unexpectedly because Tim Cook told months ago that their contract with Samsung regarding chips is ending in June and they need to rise the prices.,0,8 hari yang lalu,unexpectedly tim cook told months ago contract samsung regarding chips ending june need rise prices,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Brian80813,AI data centers fault,0,8 hari yang lalu,ai data centers fault,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Jivolt,"Chip shortage due to AI.
AI which no one wants.",0,8 hari yang lalu,chip shortage ai ai wants,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Y81-g1n,Buy used 1 gen old devices. Those are now all of a sudden quite a bit cheaper. I wonder if the used market will respond with higher prices as well.,0,8 hari yang lalu,buy used gen old devices sudden quite bit cheaper wonder used market respond higher prices,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@AgravepasmonK,"AI put people out of employment and it makes everything more expensive :-D 
Can't wait for this mess to collapse",0,8 hari yang lalu,ai people employment makes expensive d t wait mess collapse,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@ThePerk3rdy,"literally bought my MacBook Air and my wife's Neo the NIGHT BEFORE the increases, I'm glad we went when we did.",1,8 hari yang lalu,literally bought macbook air wife s neo night increases m glad went did,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@keningilbert,"Apple is one of the richest companies on the planet making billions per year because of over charging. They could easily not increase prices and still be worth several billions. More proof is them raising the prices of refurbished products, rather than attempting to ease the huge price increase burden on customers. Plus I assume the refurbished inventory would run out even quicker than normal, therefore, forcing people to buy new, assuming they can afford it. That would also help Apple make up for lost sales because people can’t afford the new, therefore won’t buy anything.  This is purely an excuse to increase prices based purely on greed.  Keep in mind that many companies after the supply shortages during COVID increased their prices, but those prices never came back down, because the companies stated people were used to those prices so no reason to lower them. Therefore, Apple will never bring those inflated prices down.",0,8 hari yang lalu (diedit),apple richest companies planet making billions year charging easily increase prices worth billions proof raising prices refurbished products attempting ease huge price increase burden customers plus assume refurbished inventory run quicker normal forcing people buy new assuming afford help apple make lost sales people t afford new won t buy purely excuse increase prices based purely greed mind companies supply shortages covid increased prices prices came companies stated people used prices reason lower apple bring inflated prices,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Y81-g1n,The sad part is of course that those prices will not go back down even if the ram price goes down.,1,8 hari yang lalu,sad course prices ram price goes,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@jai-ln4om,This is ridiculous. Shame on these ram companies. I just hope AI eats them up too,0,8 hari yang lalu,ridiculous shame ram companies just hope ai eats,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@mihirverma8415,Do you think consumers will still go out and buy Macs at these prices or is some mass consumer revolt about to start?,0,8 hari yang lalu,think consumers buy macs prices mass consumer revolt start,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Lizard-Creatives,"Just brought a M5 Pro Max and XDR display before the increase, waiting for my trade in payment for my M3 pro  but I bet that wont increase!",0,8 hari yang lalu,just brought m pro max xdr display increase waiting trade payment m pro bet wont increase,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@pantoqwerty,"I just put off buying a Mac, for about the next 2 years.",1,8 hari yang lalu,just buying mac years,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@sahotat2,"i don't see justification if this. are these companies leasing these chips or something. so Apple, Samsung and other big fish in the pool haven't thought the AI vision would get out of hand. the same way they did to the smart phone market. I will have to think twice before investing my money into any tech. if Apple can do this, All manufacturers will do the same.",0,8 hari yang lalu,don t justification companies leasing chips apple samsung big fish pool haven t thought ai vision hand way did smart phone market think twice investing money tech apple manufacturers,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@schartrand77,"Umm...apple always charged WAAAYYY more for ram and storage for years, ...don't know where you get this 'protecting consumers' from.",2,8 hari yang lalu,umm apple charged waaayyy ram storage years don t know protecting consumers,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Clarkzer0,"There are so many used Macs, iPhones and accessories out there that need some love, people.",1,8 hari yang lalu,used macs iphones accessories need love people,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@brt356,"Thanks for your take on Apple’s latest round of price increases. Like most commenting here, I will hold off buying any new products from Apple this year and if, as expected, Apple raises their prices for the upcoming iPhones 18, I’ll be holding onto my 15Pro iPhone a bit longer as well. I was looking to buy a new iPad Air this week and now that’s a non-starter. I agree with you wholeheartedly with your observation about their refurbished products. Those products have absolutely NOT been impacted by the rise in cost of memory chips and those prices should have remained steady. Sorry, but that just seems like a money grab by Apple. These chip producing companies are raking in record profits. Apple, with its multi-trillion dollar market cap, should recognize these price increases are hurting their existing and prospective consumers. If these look, quack and walk like profiteering ducks then they probably are! 🦆 🍏",1,8 hari yang lalu (diedit),thanks apple s latest round price increases like commenting hold buying new products apple year expected apple raises prices upcoming iphones ll holding pro iphone bit longer looking buy new ipad air week s non starter agree wholeheartedly observation refurbished products products absolutely impacted rise cost memory chips prices remained steady sorry just like money grab apple chip producing companies raking record profits apple multi trillion dollar market cap recognize price increases hurting existing prospective consumers look quack walk like profiteering ducks probably,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@GingersKing,They're raising the prices of the old stuff to adjust the market so when the new stuff comes out they can say the prices only went up a little 😅,1,8 hari yang lalu,raising prices old stuff adjust market new stuff comes say prices went little,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@nikshitkochhar21,Any chance of current gen iphone price hiking in near future ?,0,8 hari yang lalu,chance current gen iphone price hiking near future,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Dave-f2w4zz,I'm waiting for Apple to raise the AppleCare prices as well. Expensive machines require expensive replacement parts.,0,8 hari yang lalu,m waiting apple raise applecare prices expensive machines require expensive replacement parts,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@NoStopN,"And this is part of the explanation for why those new Apple TVs & other small refreshed parts haven't been released yet. Not that Siri isn't ready, but because Apple wanted to figure out how much to jack up their prices. This move potentially shoots Apple in each foot, not just one. These older devices now look less appealing, & it isn't the hardware's fault. But, the new hardware now HAS to cost more than these old products, because new. While likely necessary to increase prices for the new products to protect profit margins, to also raise prices on refurbished devices that are just current inventory is a kick in the butt & Apple is expecting buyers to be Ok with that. Any good will that Apple may have earned got wiped out in one day. Way to go Apple.",0,8 hari yang lalu,explanation new apple tvs small refreshed parts haven t released siri isn t ready apple wanted figure jack prices potentially shoots apple foot just older devices look appealing isn t hardware s fault new hardware cost old products new likely necessary increase prices new products protect profit margins raise prices refurbished devices just current inventory kick butt apple expecting buyers ok good apple earned got wiped day way apple,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@TheJuggermugger,Good. AI is here forever baby.,0,8 hari yang lalu (diedit),good ai forever baby,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Mastermind521-m5j,"was going to wait another 3 months to buy new MBPro m5 for my business, bought one on Costco last night for $600 less than Apples new pricing 😢",0,8 hari yang lalu,going wait months buy new mbpro m business bought costco night apples new pricing,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@jasper16573,"the apple tv is a really tough buy, At this price a box for mostly streaming isn't worth it anymore, even with the upcoming new versions AI functions.",0,8 hari yang lalu,apple tv really tough buy price box streaming isn t worth anymore upcoming new versions ai functions,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@soundguydon,"I knew this would happen eventually with the RAM and SSD absurdity happening right now. This was the final push for me to bite the bullet and buy my M4 Studio a couple months ago, and looking at the prices now, I'm SO happy I did it. This whole AI datacenter nonsense is such a ridiculous bubble and I'm waiting for it to pop. Just like a couple decades ago, it will pop.  Hopefully after it pops storage and RAM prices will go down again, but as we learned from Covid, once companies learn people will buy products at higher prices, they're probably not going to lower them by much.. Higher profits, you know.  

As a side note, I don't have a ton of data to keep backed up, but enough. I can't afford an SSD anymore (thank God I bought a couple in '24!) Yesterday I bought a spinning rust hard drive as an extra backup -- it's been years since I bought one of those!",0,8 hari yang lalu (diedit),knew happen eventually ram ssd absurdity happening right final push bite bullet buy m studio couple months ago looking prices m happy did ai datacenter nonsense ridiculous bubble m waiting pop just like couple decades ago pop hopefully pops storage ram prices learned covid companies learn people buy products higher prices probably going lower higher profits know note don t ton data backed t afford ssd anymore thank god bought couple yesterday bought spinning rust hard drive extra backup s years bought,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@JM-hm5rq,"Went to purchase my M4 ipad air today here in Aus and it has gone up, managed to find the M3 version on clearance for 700aud bramd new not the worst deal i hope",0,8 hari yang lalu,went purchase m ipad air today aus gone managed m version clearance aud bramd new worst deal hope,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@GWillWin,I saw this coming and upgraded all of my devices over the past year but....The fact that Apple was not thinking ahead and pre buying up memory as AI build out was going on is the most disturbing part. Its like the never saw it coming even though they were forcasting it???,0,8 hari yang lalu (diedit),saw coming upgraded devices past year fact apple thinking ahead pre buying memory ai build going disturbing like saw coming forcasting,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@marz6243,"Refurbished = supply and demand.  More demand, limited supply equates to higher prices.   Economics 101.  
I am still getting a new IPhone and Apple TV this fall!   Maybe my trade might be worth a few more dollars?",0,8 hari yang lalu,refurbished supply demand demand limited supply equates higher prices economics getting new iphone apple tv fall maybe trade worth dollars,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@pczarn,It's time to start looking for alternatives yo Apple.,0,8 hari yang lalu,s time start looking alternatives yo apple,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@ScrotumWizard,Looks like I won’t be buying Apple any time soon,7,8 hari yang lalu,looks like won t buying apple time soon,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@popeofnyc,wtf…,2,8 hari yang lalu,wtf,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Theo5555,"My 16 inch MacBook Pro m5 max ( 128 GB Ram ) was 6 weeks ago 6300 euro , today the exact same machine : 7900 euro !!!",1,8 hari yang lalu,inch macbook pro m max gb ram weeks ago euro today exact machine euro,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@mehdiadlany,"Apple is overestimating how far customers are willing to pay. Those prices put the Macs into a small niche product segment. Apple has been charging way too much for RAM, now it caught up to them. Apple simply hates it when someone does to it what it does to customers.",0,8 hari yang lalu,apple overestimating far customers willing pay prices macs small niche product segment apple charging way ram caught apple simply hates does does customers,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@mortenthorpe,"Companies always lean towards the most popular, consequently easiest, excuses to increase prices. I have yet to see them lower prices with the same sort of reasoning",0,8 hari yang lalu,companies lean popular consequently easiest excuses increase prices lower prices sort reasoning,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@ES-jc5vp,Maybe a 50% or more reduction is sales will solve this issue. Start with the iPhone. Apples sounds like the oil companies. Price of produced product goes up due to increased cost per bbl even thought its already in stock and ( never ) comes down.,0,8 hari yang lalu (diedit),maybe reduction sales solve issue start iphone apples sounds like oil companies price produced product goes increased cost bbl thought stock comes,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Flom91,"Apple is taking the piss. Not only were they charging most for memory before this memory supercycle started, now they decided they will raise prices AND increase their margins at the same time.",2,8 hari yang lalu,apple taking piss charging memory memory supercycle started decided raise prices increase margins time,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@shinji112,Apple said they were trying to 'shield' customers from price increases? They've been gouging everyone on storage costs for ages now but I guess they feel like they can't sustain the drop in their super high margins.,0,8 hari yang lalu,apple said trying shield customers price increases ve gouging storage costs ages guess feel like t sustain drop super high margins,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@gorambo,Don't trade-in your Apple stuff sell it yourself give it to a friend or family. Repair your stuff hang on to it longer.,0,8 hari yang lalu,don t trade apple stuff sell friend family repair stuff hang longer,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@VerdantStorm,Glad I bought my M5 iPad Pro a month ago.,0,8 hari yang lalu,glad bought m ipad pro month ago,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@krajcirmartin,i bought a mac 1 month ago thank god,0,8 hari yang lalu,bought mac month ago thank god,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@gorambo,"The price increase on refurbished products is Apple just being greedy. Makes me not believe the rest of their story, we're holding off as long as we can.",0,8 hari yang lalu,price increase refurbished products apple just greedy makes believe rest story holding long,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@realityos,Apple never fails to be annoying.,0,8 hari yang lalu,apple fails annoying,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@christopherpederson1021,They'll lose,0,8 hari yang lalu,ll lose,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@Youthure,I saw it coming,0,8 hari yang lalu,saw coming,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@993CarreraPolarSilver,"Apple is doing what all the car companies have been doing since covid, jacked the prices without real justification, and stupid people just keep buying them.",0,8 hari yang lalu,apple doing car companies doing covid jacked prices real justification stupid people just buying,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@pauledwards2817,Thing is never lower prices. I will not be buying the mac studio I looked forward to.,1,8 hari yang lalu,thing lower prices buying mac studio looked forward,Positive
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@ShayneWilliams,"We’ve all been waiting for the new Apple TV being teased at every keynote and no release, however, @ £200, nobody is buying them!",0,8 hari yang lalu,ve waiting new apple tv teased keynote release buying,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@henryklem7559,"I bought 32 GB of DDR5 for a PC build exactly two years ago this month on Amazon for $105.  That same 32 GB is now $560.  That's a 433% increase.  I was waiting for the new iPad mini, but settled for a Gen 6 ($300), because I'm afraid even these 5 year olds are going through the roof after Prime Days...",0,8 hari yang lalu,bought gb ddr pc build exactly years ago month amazon gb s increase waiting new ipad mini settled gen m afraid year olds going roof prime days,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@BryceLovesTech,We need a recession to correct these prices,0,8 hari yang lalu,need recession correct prices,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@confi2,"refurbished products being higher priced is probably them not accurately tracking which builds are older and which are newer, so they just raise the price for all of them, easier to do that",0,8 hari yang lalu,refurbished products higher priced probably accurately tracking builds older newer just raise price easier,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@lovemadeinjapan,"We don't have to buy it. Count the number of computers you have in your household. Probably more than enough. Use those. I've a plethora of computers laying around. Same with a drawer of phones. And if it is too slow, downgrade your software. Fight Wirth's law always helps. Yet my recently bought 300€ trashcan holds up very well with its 64GB (original Apple RAM!). Not to mention the big downside of getting say a MB Neo: it turns you into a hipstagranny instantly, whether you like it or not, with its pink Puma sneaker matching colours and candy crush iOSx.",0,8 hari yang lalu (diedit),don t buy count number computers household probably use ve plethora computers laying drawer phones slow downgrade software fight wirth s law helps recently bought trashcan holds gb original apple ram mention big downside getting say mb neo turns hipstagranny instantly like pink puma sneaker matching colours candy crush iosx,Negative
https://youtu.be/KEDZ2Id0mg4?si=Wi1IcGLMi8Uf3YiL,@aristhotle,"All the students like myself who held out on a Mac/iPad for back to school sale just got suckered.  I'll use pen and paper, or heck my phone.",0,8 hari yang lalu,students like held mac ipad school sale just got suckered ll use pen paper heck phone,Negative
